,name,rating,review,url,brand_id,seller_name,variant_hash,color_family,RAM Memory,Storage Capacity,price,Brand,Number Of Cameras,Model Year,Wireless Charging,SIM Type,Battery Capacity,Camera Front (Megapixels),price_value
967,Realme C25Y,4.0,3.0,https://www.daraz.com.np/products/realme-c25y-464gb-50mp-ai-triple-camera-18w-quick-charge-5000-mah-battery-i110337209-s1030089445.html?search=1,202391,Realme,variant: 967,Metal Grey,4GB,64GB,"Rs. 18,749",RealMe,4,2021,No,Not Specified,5000 - 5999 mAh,Not Specified,18749.0
968,vivo Y12s,4.0,1.0,https://www.daraz.com.np/products/vivo-y12s-3gb-ram-32gb-rom-651-and-5000-mah-battery-capacity-i105436222-s1027154322.html?search=1,33353,Apex Telemart Pvt  Ltd,variant: 968,Glacier Blue,3GB,32GB,"Rs. 17,475",Vivo,3,2021,No,Not Specified,Not Specified,Not Specified,17475.0
969,vivo Y12s,4.0,1.0,https://www.daraz.com.np/products/vivo-y12s-3gb-ram-32gb-rom-651-and-5000-mah-battery-capacity-i105436222-s1027154322.html?search=1,33353,Apex Telemart Pvt  Ltd,variant: 969,Phantom Black,3GB,32GB,"Rs. 17,999",Vivo,3,2021,No,Not Specified,Not Specified,Not Specified,17999.0
970,Samsung Galaxy A33 6,3.5,2.0,https://www.daraz.com.np/products/samsung-galaxy-a33-64-super-amoled-screen-120hz-refresh-rate5000-mah-batteryip67-phone-48-mp-quad-camera-phone-i118865134-s1032551858.html?search=1,4198,NS Traders Suppliers,variant: 970,Black,8GB,128GB,"Rs. 42,990",Samsung,4,2022,Yes,Nano,5000 - 5999 mAh,13,42990.0
971,Samsung Galaxy A33 6,3.5,2.0,https://www.daraz.com.np/products/samsung-galaxy-a33-64-super-amoled-screen-120hz-refresh-rate5000-mah-batteryip67-phone-48-mp-quad-camera-phone-i118865134-s1032551858.html?search=1,4198,NS Traders Suppliers,variant: 971,Blue,8GB,128GB,"Rs. 42,990",Samsung,4,2022,Yes,Nano,5000 - 5999 mAh,13,42990.0
972,Infinix Note 12,0.0,0.0,https://www.daraz.com.np/products/infinix-note-12-6gb-ram128gb-rom-i119114051-s1032611847.html?search=1,12941,Galaxy Concern Pvt Ltd,variant: 972,Multicolor,6GB,128GB,"Rs. 25,700",Infinix,2,2022,No,Not Specified,5000 - 5999 mAh,16 MP,25700.0
973,Nokia C1 2nd Edition,0.0,0.0,https://www.daraz.com.np/products/nokia-c1-2nd-edition-1gb-ram-16gb-rom-5mp-front-5mp-rear-camera-2500mah-battery-i114471938-s1031093233.html?search=1,4158,Rojeko Mart,variant: 973,Blue,1GB,16GB,"Rs. 6,999",Nokia,2,Not Specified,Not Specified,Not Specified,2000 - 2999 mAh,5mp,6999.0
974,Samsung Galaxy A14 5,0.0,0.0,https://www.daraz.com.np/products/samsung-galaxy-a14-5g-6gb128gb-50mp-camera-5000mah-battery-i123940406-s1033631684.html?search=1,4198,ARUN ELECTRONICS,variant: 974,Light green,6GB,128GB,"Rs. 27,999",Samsung,4,2023,No,Nano,5000 - 5999 mAh,13MP,27999.0
975,Samsung Galaxy A14 5,0.0,0.0,https://www.daraz.com.np/products/samsung-galaxy-a14-5g-6gb128gb-50mp-camera-5000mah-battery-i123940406-s1033631684.html?search=1,4198,ARUN ELECTRONICS,variant: 975,Maroon,6GB,128GB,"Rs. 27,999",Samsung,4,2023,No,Nano,5000 - 5999 mAh,13MP,27999.0
976,Samsung Galaxy A14 5,0.0,0.0,https://www.daraz.com.np/products/samsung-galaxy-a14-5g-6gb128gb-50mp-camera-5000mah-battery-i123940406-s1033631684.html?search=1,4198,ARUN ELECTRONICS,variant: 976,Black,6GB,128GB,"Rs. 27,999",Samsung,4,2023,No,Nano,5000 - 5999 mAh,13MP,27999.0
977,vivo Y1s,5.0,1.0,https://www.daraz.com.np/products/vivo-y1s-2gb-ram-32gb-rom-expandable-up-to-256gb-13-mp-camera-with-4030-mah-battery-i105891006-s1027786995.html?search=1,33353,Apex Telemart Pvt  Ltd,variant: 977,Aurora Blue,2GB,32GB,"Rs. 13,599",Vivo,2,2021,No,Not Specified,Not Specified,Not Specified,13599.0
978,vivo Y1s,5.0,1.0,https://www.daraz.com.np/products/vivo-y1s-2gb-ram-32gb-rom-expandable-up-to-256gb-13-mp-camera-with-4030-mah-battery-i105891006-s1027786995.html?search=1,33353,Apex Telemart Pvt  Ltd,variant: 978,Olive Black,2GB,32GB,"Rs. 13,599",Vivo,2,2021,No,Not Specified,Not Specified,Not Specified,13599.0
979,vivo V21e,5.0,1.0,https://www.daraz.com.np/products/vivo-v21e-8gb-ram128gb-rom-64-mp-camera-with-4000-mah-battery-i106076178-s1027951031.html?search=1,33353,Apex Telemart Pvt  Ltd,variant: 979,Diamond Flare,8GB,128GB,"Rs. 39,999",Vivo,4,2021,No,Not Specified,Not Specified,Not Specified,39999.0
980,vivo V21e,5.0,1.0,https://www.daraz.com.np/products/vivo-v21e-8gb-ram128gb-rom-64-mp-camera-with-4000-mah-battery-i106076178-s1027951031.html?search=1,33353,Apex Telemart Pvt  Ltd,variant: 980,Roman Black,8GB,128GB,"Rs. 39,999",Vivo,4,2021,No,Not Specified,Not Specified,Not Specified,39999.0
981,Lava Benco V80,0.0,0.0,https://www.daraz.com.np/products/lava-benco-v80-ae9010-ii-ram-3gb-storage-32gb-ii-face-unlock-ii-rear-mounted-fingerprint-i124912653-s1033923974.html?search=1,36368,Galaxy Mobile,variant: 981,Sliver,Other,32GB,"Rs. 11,000",Lava,2,2022,No,Not Specified,Not Specified,Not Specified,11000.0
982,Honor 50 Lite,0.0,0.0,https://www.daraz.com.np/products/honor-50-lite-8gb128gb-667-inches-bezel-less-display-quad-camera-64mp8mp2mp2mp-i119056001-s1032604238.html?search=1,72341,246Impex,variant: 982,Black,8GB,128GB,"Rs. 27,999",Honor,5,2021,No,Nano,4000 - 4999 mAh,16MP,27999.0
983,A49 itel 6,5.0,1.0,https://www.daraz.com.np/products/a49-itel-66-hdwaterdrop-lcd-full-screen-2gb-ram-32-gb-romfingerprint-sensor-i119430505-s1032690289.html?search=1,186606,Newage Gadgets And Electronic,variant: 983,Black,2GB,32GB,"Rs. 11,299",Itel,2,2022,No,Not Specified,4000 - 4999 mAh,5,11299.0
984,OnePlus 10T 5G,5.0,1.0,https://www.daraz.com.np/products/oneplus-10t-5g-8gb-ram-128gb-rom-moonstone-black-i123044831-s1033433448.html?search=1,12944,ONEPLUS,variant: 984,Moonstone Black,6GB,128GB,"Rs. 94,999",OnePlus,4,2022,Not Specified,Nano,4000 - 4999 mAh,16MP,94999.0
985,Realme C30,0.0,0.0,https://www.daraz.com.np/products/realme-c30-2gb32gb-65-full-screen-8mp-ai-camera-5000-mah-battery-i120081232-s1032882346.html?search=1,202391,Electronics Planet,variant: 985,Green,2GB,32GB,"Rs. 12,700",RealMe,2,2021,No,Nano,5000 - 5999 mAh,5MP,12700.0
986,Realme C30,0.0,0.0,https://www.daraz.com.np/products/realme-c30-2gb32gb-65-full-screen-8mp-ai-camera-5000-mah-battery-i120081232-s1032882346.html?search=1,202391,Electronics Planet,variant: 986,Blue,2GB,32GB,"Rs. 12,700",RealMe,2,2021,No,Nano,5000 - 5999 mAh,5MP,12700.0
987,Realme Narzo  50i,0.0,0.0,https://www.daraz.com.np/products/realme-narzo-50i-4gb64gb-i118949922-s1032572863.html?search=1,39704,DG Tech,variant: 987,Green,4GB,64GB,"Rs. 15,799",No Brand,2,2022,No,Not Specified,4000 - 4999 mAh,5,15799.0
988,Realme C55,0.0,0.0,https://www.daraz.com.np/products/realme-c55-8gb128gb-dual-camera-64-mp-2mp-li-po-5000-mah-battery-i126573053-s1034313001.html?search=1,202391,Electronics Planet,variant: 988,White,8GB,128GB,"Rs. 25,899",RealMe,3,2023,No,Nano,5000 - 5999 mAh,8MP,25899.0
989,Infinix Smart 6,5.0,1.0,https://www.daraz.com.np/products/infinix-smart-6-2gb-ram32gb-rom-i114098936-s1031006803.html?search=1,12941,Galaxy Concern Pvt Ltd,variant: 989,Multicolor,2GB,32GB,"Rs. 12,999",Infinix,3,2022,No,Not Specified,5000 - 5999 mAh,5 MP,12999.0
990,Narzo 50,0.0,0.0,https://www.daraz.com.np/products/narzo-50-6gb-ram128gb-storage-helio-g96-processor-50mp-ai-triple-camera-i113856988-s1030987671.html?search=1,124051041,narzo by realme,variant: 990,Blue,6GB,128GB,"Rs. 27,499",narzo by realme,3,2022,No,Not Specified,5000 - 5999 mAh,16 MP,27499.0
991,Realme Narzo 50,0.0,0.0,https://www.daraz.com.np/products/realme-narzo-50-6gb128gb-ii-mediatek-helio-g96-gamming-chips-ii-50-mp2mp2mp-triple-camera-i120075935-s1032810456.html?search=1,124051041,Electronics Planet,variant: 991,Multicolor,6GB,128GB,"Rs. 26,000",narzo by realme,2,2021,Not Specified,Not Specified,Not Specified,Not Specified,26000.0
992,Samsung Galaxy S22 U,0.0,0.0,https://www.daraz.com.np/products/samsung-galaxy-s22-ultra-5g-12gb256gb-snp-drgn-8-gen-1-108mp-camera-ip68-ratings-i114363978-s1031050671.html?search=1,4198,ARUN ELECTRONICS,variant: 992,Black,12GB,256GB,"Rs. 179,999",Samsung,5,2022,Yes,Nano,5000 - 5999 mAh,40,179999.0
993,Lephone W10,0.0,0.0,https://www.daraz.com.np/products/lephone-w10-gold-8-gb1-gb-ram-i115697756-s1031649109.html?search=1,30603,s.s trading,variant: 993,White,1GB,8GB,"Rs. 6,718",Lephone,Not Specified,Not Specified,No,Not Specified,Not Specified,Not Specified,6718.0
994,LAVA Z3,1.0,1.0,https://www.daraz.com.np/products/lava-z3-3gb32gb-battery-5000mah-octa-core-mediatek-mt6765g-helio-g35-652-inches-ips-lcd-i122963119-s1033412566.html?search=1,36368,246Impex,variant: 994,Blue,3GB,32GB,"Rs. 13,500",Lava,3,2022,No,Nano,5000 - 5999 mAh,8MP,13500.0
995,Samsung Galaxy A34 5,0.0,0.0,https://www.daraz.com.np/products/samsung-galaxy-a34-5g-8gb128b-66-samoled-120hz-display-48mp-camera-with-ois-5000mah-battery-i125921980-s1034129241.html?search=1,4198,AR Tech Factory,variant: 995,Black,8GB,128GB,"Rs. 45,499",Samsung,4,2023,No,Nano,5000 - 5999 mAh,13,45499.0
996,Samsung Galaxy A34 5,0.0,0.0,https://www.daraz.com.np/products/samsung-galaxy-a34-5g-8gb128b-66-samoled-120hz-display-48mp-camera-with-ois-5000mah-battery-i125921980-s1034129241.html?search=1,4198,AR Tech Factory,variant: 996,Lime,8GB,128GB,"Rs. 45,499",Samsung,4,2023,No,Nano,5000 - 5999 mAh,13,45499.0
997,Samsung Galaxy A34 5,0.0,0.0,https://www.daraz.com.np/products/samsung-galaxy-a34-5g-8gb128b-66-samoled-120hz-display-48mp-camera-with-ois-5000mah-battery-i125921980-s1034129241.html?search=1,4198,AR Tech Factory,variant: 997,Violet,8GB,128GB,"Rs. 45,499",Samsung,4,2023,No,Nano,5000 - 5999 mAh,13,45499.0
998,OnePlus Nord N20 SE,0.0,0.0,https://www.daraz.com.np/products/oneplus-nord-n20-se-4-gb-ram-128-gb-storage-656-lcd-display-5000-mah-battery-i125830031-s1034109177.html?search=1,12944,OnePlus Nepal,variant: 998,celestial Black,4GB,128GB,"Rs. 25,999",OnePlus,2,2022,Not Specified,Not Specified,5000 - 5999 mAh,8,25999.0
999,OnePlus Nord N20 SE,0.0,0.0,https://www.daraz.com.np/products/oneplus-nord-n20-se-4-gb-ram-128-gb-storage-656-lcd-display-5000-mah-battery-i125830031-s1034109177.html?search=1,12944,OnePlus Nepal,variant: 999,Jade Wave,4GB,128GB,"Rs. 25,999",OnePlus,2,2022,Not Specified,Not Specified,5000 - 5999 mAh,8,25999.0
1000,realme narzo 50i Pri,0.0,0.0,https://www.daraz.com.np/products/realme-narzo-50i-prime-dark-blue-4gb-ram64gb-storage-i121424646-s1033053354.html?search=1,124051041,narzo by realme,variant: 1000,Dark blue,4GB,64GB,"Rs. 15,999",narzo by realme,1,2022,No,Nano,4000 - 4999 mAh,5 MP,15999.0
1001,Vivo Y02 with 5000mA,0.0,0.0,https://www.daraz.com.np/products/vivo-y02-with-5000mah-battery-i124377736-s1033771457.html?search=1,33353,Sherisha Mobile Hub,variant: 1001,Blue,2GB,32GB,"Rs. 12,350",Vivo,1,2023,No,Not Specified,5000 - 5999 mAh,5,12350.0
1002,Vivo Y02 with 5000mA,0.0,0.0,https://www.daraz.com.np/products/vivo-y02-with-5000mah-battery-i124377736-s1033771457.html?search=1,33353,Sherisha Mobile Hub,variant: 1002,Black,2GB,32GB,"Rs. 12,300",Vivo,1,2023,No,Not Specified,5000 - 5999 mAh,5,12300.0
1003,Lava Benco V90  Ram ,0.0,0.0,https://www.daraz.com.np/products/lava-benco-v90-ram-4gb-storage-64gb-ii-face-unlock-ii-rear-mounted-fingerprint-i124914531-s1033929608.html?search=1,36368,Galaxy Mobile,variant: 1003,Blue,Other,64GB,"Rs. 13,800",Lava,3,2022,No,Not Specified,Not Specified,Not Specified,13800.0
1004,COLORS,0.0,0.0,https://www.daraz.com.np/products/colors-p-5-champ-gold-i115702052-s1034114077.html?search=1,129754,s.s trading,variant: 1004,White,512MB & Under,16GB,"Rs. 3,895",COLORS,2,Not Specified,No,Standard,1000 - 1999 mAh,VGA,3895.0
1005,Samsung F22,0.0,0.0,https://www.daraz.com.np/products/samsung-f22-4gb64gb-i126213428-s1034214297.html?search=1,4198,Shree Communications,variant: 1005,Denim Black,4GB,64GB,"Rs. 20,999",Samsung,5,2022,No,Not Specified,6000 - 6999 mAh,13,20999.0
1006,Infocus M535,0.0,0.0,https://www.daraz.com.np/products/infocus-m535-gold-16-gb2-gb-ram-i115670885-s1031621397.html?search=1,24825,s.s trading,variant: 1006,Sliver,2GB,16GB,"Rs. 6,767",Infocus,Not Specified,Not Specified,No,Not Specified,Not Specified,Not Specified,6767.0
1007,Realme C30,5.0,1.0,https://www.daraz.com.np/products/realme-c30-3gb32gb-65-full-screen-8mp-ai-camera-5000-mah-battery-i120487629-s1032882274.html?search=1,202391,246Impex,variant: 1007,Green,3GB,32GB,"Rs. 14,999",RealMe,2,2022,No,Nano,5000 - 5999 mAh,5MP,14999.0
1008,Samsung A23  5000 mA,4.5,2.0,https://www.daraz.com.np/products/samsung-a23-5000-mah-50-mp-camera-i116292453-s1031805442.html?search=1,4198,NS Traders Suppliers,variant: 1008,Black,4GB,64GB,"Rs. 25,999",Samsung,4,2022,No,Nano,5000 - 5999 mAh,8 MP,25999.0
1009,Samsung A23  5000 mA,4.5,2.0,https://www.daraz.com.np/products/samsung-a23-5000-mah-50-mp-camera-i116292453-s1031805442.html?search=1,4198,NS Traders Suppliers,variant: 1009,Blue,6GB,128GB,"Rs. 29,499",Samsung,4,2022,No,Nano,5000 - 5999 mAh,8 MP,29499.0
1010,Samsung A23  5000 mA,4.5,2.0,https://www.daraz.com.np/products/samsung-a23-5000-mah-50-mp-camera-i116292453-s1031805442.html?search=1,4198,NS Traders Suppliers,variant: 1010,Black,6GB,128GB,"Rs. 29,499",Samsung,4,2022,No,Nano,5000 - 5999 mAh,8 MP,29499.0
1011,Motorola Moto E40,0.0,0.0,https://www.daraz.com.np/products/motorola-moto-e40-4gb64gb-triple-camera-48mp2mp2mp-unisoc-t700-chipset-i121755981-s1033123157.html?search=1,4212,246Impex,variant: 1011,Pink Clay,4GB,64GB,"Rs. 17,500",Motorola,4,2021,No,Nano,5000 - 5999 mAh,8MP,17500.0
1012,Motorola Moto E40,0.0,0.0,https://www.daraz.com.np/products/motorola-moto-e40-4gb64gb-triple-camera-48mp2mp2mp-unisoc-t700-chipset-i121755981-s1033123157.html?search=1,4212,246Impex,variant: 1012,Black,4GB,64GB,"Rs. 17,500",Motorola,4,2021,No,Nano,5000 - 5999 mAh,8MP,17500.0
1013,VIVO V21e 6,5.0,2.0,https://www.daraz.com.np/products/vivo-v21e-644-8128-gb-i119105483-s1032612639.html?search=1,33353,NS Traders Suppliers,variant: 1013,Diamond flair,8GB,128GB,"Rs. 37,499",Vivo,3,2021,No,Nano,4000 - 4999 mAh,44,37499.0
1014,VIVO V21e 6,5.0,2.0,https://www.daraz.com.np/products/vivo-v21e-644-8128-gb-i119105483-s1032612639.html?search=1,33353,NS Traders Suppliers,variant: 1014,roman black,8GB,128GB,"Rs. 37,499",Vivo,3,2021,No,Nano,4000 - 4999 mAh,44,37499.0
1015,Samsung Galaxy S23 U,0.0,0.0,https://www.daraz.com.np/products/samsung-galaxy-s23-ultra-12gb512gb-dynamic-amoled-display-qualcomm-snapdragon-8-gen-2-chipse-dustproo-ip68-water-resistant-insurance-i124516986-s1033802721.html?search=1,4198,246Impex,variant: 1015,Black,12GB,512GB,"Rs. 209,999",Samsung,5,2023,Yes,Nano,5000 - 5999 mAh,12MP,209999.0
1016,Samsung Galaxy A04,0.0,0.0,https://www.daraz.com.np/products/samsung-galaxy-a04-3gb32gb-i-50mp-back-camera-battery-5000mah-i120632007-s1032899543.html?search=1,4198,246Impex,variant: 1016,Green,3GB,32GB,"Rs. 14,999",Samsung,3,2022,No,Nano,5000 - 5999 mAh,5MP,14999.0
1017,Samsung Galaxy A04,0.0,0.0,https://www.daraz.com.np/products/samsung-galaxy-a04-3gb32gb-i-50mp-back-camera-battery-5000mah-i120632007-s1032899543.html?search=1,4198,246Impex,variant: 1017,Black,3GB,32GB,"Rs. 14,999",Samsung,3,2022,No,Nano,5000 - 5999 mAh,5MP,14999.0
1018,Samsung Galaxy A04,0.0,0.0,https://www.daraz.com.np/products/samsung-galaxy-a04-3gb32gb-i-50mp-back-camera-battery-5000mah-i120632007-s1032899543.html?search=1,4198,246Impex,variant: 1018,Copper,3GB,32GB,"Rs. 14,999",Samsung,3,2022,No,Nano,5000 - 5999 mAh,5MP,14999.0
1019,Samsung Galaxy A04,0.0,0.0,https://www.daraz.com.np/products/samsung-galaxy-a04-4gb64gb-50mp-camera-65-display-5000mah-battery-i120962662-s1032961755.html?search=1,4198,ARUN ELECTRONICS,variant: 1019,Black,4GB,64GB,"Rs. 16,999",Samsung,3,2022,No,Nano,5000 - 5999 mAh,5,16999.0
1020,Samsung Galaxy A04,0.0,0.0,https://www.daraz.com.np/products/samsung-galaxy-a04-4gb64gb-50mp-camera-65-display-5000mah-battery-i120962662-s1032961755.html?search=1,4198,ARUN ELECTRONICS,variant: 1020,Bronze,4GB,64GB,"Rs. 16,999",Samsung,3,2022,No,Nano,5000 - 5999 mAh,5,16999.0
1021,Samsung Galaxy A04,0.0,0.0,https://www.daraz.com.np/products/samsung-galaxy-a04-4gb64gb-50mp-camera-65-display-5000mah-battery-i120962662-s1032961755.html?search=1,4198,ARUN ELECTRONICS,variant: 1021,Green,4GB,64GB,"Rs. 16,999",Samsung,3,2022,No,Nano,5000 - 5999 mAh,5,16999.0
1022,OnePlus 8T,5.0,1.0,https://www.daraz.com.np/products/oneplus-8t-ke2003-ram-8gb-rom-128gb-64mp-quad-camera-i105032170-s1026638529.html?search=1,12944,246Impex,variant: 1022,Lunar Silver,8GB,128GB,"Rs. 78,999",OnePlus,5,Not Specified,No,Nano,4000 - 4999 mAh,16 MP,78999.0
1023,Apple iPhone 13 128G,0.0,0.0,https://www.daraz.com.np/products/apple-iphone-13-128gb-1-year-insurence-i126170035-s1034212025.html?search=1,4178,246Impex,variant: 1023,Blue,4GB,128GB,"Rs. 118,790",Apple,3,2022,Yes,Nano,3000 - 3999 mAh,12MP,118790.0
1024,Nokia G20,0.0,0.0,https://www.daraz.com.np/products/nokia-g20-4gb-ram-64-gb-rom-i124104440-s1033676669.html?search=1,4158,L Gadgets,variant: 1024,Black,4GB,64GB,"Rs. 15,499",Nokia,4,2021,No,Micro,5000 - 5999 mAh,8,15499.0
1025,Samsung Galaxy M33 5,5.0,1.0,https://www.daraz.com.np/products/samsung-galaxy-m33-5g-65-tft-lcd-120-hz-display5000-mah-battery-64-mp-quad-camera-exynos-1280-4nm-powerfoul-perfomance-i118861507-s1032985024.html?search=1,4198,NS Traders Suppliers,variant: 1025,Brown,8GB,128GB,"Rs. 35,499",Samsung,4,2022,No,Not Specified,6000 - 6999 mAh,8mp,35499.0
1026,Samsung Galaxy M33 5,5.0,1.0,https://www.daraz.com.np/products/samsung-galaxy-m33-5g-65-tft-lcd-120-hz-display5000-mah-battery-64-mp-quad-camera-exynos-1280-4nm-powerfoul-perfomance-i118861507-s1032985024.html?search=1,4198,NS Traders Suppliers,variant: 1026,Blue,8GB,128GB,"Rs. 35,499",Samsung,4,2022,No,Not Specified,6000 - 6999 mAh,8mp,35499.0
1027,Samsung Galaxy M33 5,5.0,1.0,https://www.daraz.com.np/products/samsung-galaxy-m33-5g-65-tft-lcd-120-hz-display5000-mah-battery-64-mp-quad-camera-exynos-1280-4nm-powerfoul-perfomance-i118861507-s1032985024.html?search=1,4198,NS Traders Suppliers,variant: 1027,Green,8GB,128GB,"Rs. 35,499",Samsung,4,2022,No,Not Specified,6000 - 6999 mAh,8mp,35499.0
1028,Realme C25Y,4.0,3.0,https://www.daraz.com.np/products/realme-c25y-464gb-50mp-ai-triple-camera-18w-quick-charge-5000-mah-battery-i110337209-s1030089445.html?search=1,202391,Realme,variant: 1028,Glacier Blue,4GB,64GB,"Rs. 18,749",RealMe,4,2021,No,Not Specified,5000 - 5999 mAh,Not Specified,18749.0
1029,Realme C25Y,4.0,3.0,https://www.daraz.com.np/products/realme-c25y-464gb-50mp-ai-triple-camera-18w-quick-charge-5000-mah-battery-i110337209-s1030089445.html?search=1,202391,Realme,variant: 1029,Metal Grey,4GB,64GB,"Rs. 18,749",RealMe,4,2021,No,Not Specified,5000 - 5999 mAh,Not Specified,18749.0
1030,vivo Y12s,4.0,1.0,https://www.daraz.com.np/products/vivo-y12s-3gb-ram-32gb-rom-651-and-5000-mah-battery-capacity-i105436222-s1027154322.html?search=1,33353,Apex Telemart Pvt  Ltd,variant: 1030,Glacier Blue,3GB,32GB,"Rs. 17,475",Vivo,3,2021,No,Not Specified,Not Specified,Not Specified,17475.0
1031,vivo Y12s,4.0,1.0,https://www.daraz.com.np/products/vivo-y12s-3gb-ram-32gb-rom-651-and-5000-mah-battery-capacity-i105436222-s1027154322.html?search=1,33353,Apex Telemart Pvt  Ltd,variant: 1031,Phantom Black,3GB,32GB,"Rs. 17,999",Vivo,3,2021,No,Not Specified,Not Specified,Not Specified,17999.0
1032,Samsung Galaxy A33 6,3.5,2.0,https://www.daraz.com.np/products/samsung-galaxy-a33-64-super-amoled-screen-120hz-refresh-rate5000-mah-batteryip67-phone-48-mp-quad-camera-phone-i118865134-s1032551858.html?search=1,4198,NS Traders Suppliers,variant: 1032,Black,8GB,128GB,"Rs. 42,990",Samsung,4,2022,Yes,Nano,5000 - 5999 mAh,13,42990.0
1033,Samsung Galaxy A33 6,3.5,2.0,https://www.daraz.com.np/products/samsung-galaxy-a33-64-super-amoled-screen-120hz-refresh-rate5000-mah-batteryip67-phone-48-mp-quad-camera-phone-i118865134-s1032551858.html?search=1,4198,NS Traders Suppliers,variant: 1033,Blue,8GB,128GB,"Rs. 42,990",Samsung,4,2022,Yes,Nano,5000 - 5999 mAh,13,42990.0
1034,Infinix Note 12,0.0,0.0,https://www.daraz.com.np/products/infinix-note-12-6gb-ram128gb-rom-i119114051-s1032611847.html?search=1,12941,Galaxy Concern Pvt Ltd,variant: 1034,Multicolor,6GB,128GB,"Rs. 25,700",Infinix,2,2022,No,Not Specified,5000 - 5999 mAh,16 MP,25700.0
1035,Nokia C1 2nd Edition,0.0,0.0,https://www.daraz.com.np/products/nokia-c1-2nd-edition-1gb-ram-16gb-rom-5mp-front-5mp-rear-camera-2500mah-battery-i114471938-s1031093233.html?search=1,4158,Rojeko Mart,variant: 1035,Blue,1GB,16GB,"Rs. 6,999",Nokia,2,Not Specified,Not Specified,Not Specified,2000 - 2999 mAh,5mp,6999.0
1036,Samsung Galaxy A14 5,0.0,0.0,https://www.daraz.com.np/products/samsung-galaxy-a14-5g-6gb128gb-50mp-camera-5000mah-battery-i123940406-s1033631684.html?search=1,4198,ARUN ELECTRONICS,variant: 1036,Light green,6GB,128GB,"Rs. 27,999",Samsung,4,2023,No,Nano,5000 - 5999 mAh,13MP,27999.0
1037,Samsung Galaxy A14 5,0.0,0.0,https://www.daraz.com.np/products/samsung-galaxy-a14-5g-6gb128gb-50mp-camera-5000mah-battery-i123940406-s1033631684.html?search=1,4198,ARUN ELECTRONICS,variant: 1037,Maroon,6GB,128GB,"Rs. 27,999",Samsung,4,2023,No,Nano,5000 - 5999 mAh,13MP,27999.0
1038,Samsung Galaxy A14 5,0.0,0.0,https://www.daraz.com.np/products/samsung-galaxy-a14-5g-6gb128gb-50mp-camera-5000mah-battery-i123940406-s1033631684.html?search=1,4198,ARUN ELECTRONICS,variant: 1038,Black,6GB,128GB,"Rs. 27,999",Samsung,4,2023,No,Nano,5000 - 5999 mAh,13MP,27999.0
1039,vivo Y1s,5.0,1.0,https://www.daraz.com.np/products/vivo-y1s-2gb-ram-32gb-rom-expandable-up-to-256gb-13-mp-camera-with-4030-mah-battery-i105891006-s1027786995.html?search=1,33353,Apex Telemart Pvt  Ltd,variant: 1039,Aurora Blue,2GB,32GB,"Rs. 13,599",Vivo,2,2021,No,Not Specified,Not Specified,Not Specified,13599.0
1040,vivo Y1s,5.0,1.0,https://www.daraz.com.np/products/vivo-y1s-2gb-ram-32gb-rom-expandable-up-to-256gb-13-mp-camera-with-4030-mah-battery-i105891006-s1027786995.html?search=1,33353,Apex Telemart Pvt  Ltd,variant: 1040,Olive Black,2GB,32GB,"Rs. 13,599",Vivo,2,2021,No,Not Specified,Not Specified,Not Specified,13599.0
1041,vivo V21e,5.0,1.0,https://www.daraz.com.np/products/vivo-v21e-8gb-ram128gb-rom-64-mp-camera-with-4000-mah-battery-i106076178-s1027951031.html?search=1,33353,Apex Telemart Pvt  Ltd,variant: 1041,Diamond Flare,8GB,128GB,"Rs. 39,999",Vivo,4,2021,No,Not Specified,Not Specified,Not Specified,39999.0
1042,vivo V21e,5.0,1.0,https://www.daraz.com.np/products/vivo-v21e-8gb-ram128gb-rom-64-mp-camera-with-4000-mah-battery-i106076178-s1027951031.html?search=1,33353,Apex Telemart Pvt  Ltd,variant: 1042,Roman Black,8GB,128GB,"Rs. 39,999",Vivo,4,2021,No,Not Specified,Not Specified,Not Specified,39999.0
1043,Lava Benco V80,0.0,0.0,https://www.daraz.com.np/products/lava-benco-v80-ae9010-ii-ram-3gb-storage-32gb-ii-face-unlock-ii-rear-mounted-fingerprint-i124912653-s1033923974.html?search=1,36368,Galaxy Mobile,variant: 1043,Sliver,Other,32GB,"Rs. 11,000",Lava,2,2022,No,Not Specified,Not Specified,Not Specified,11000.0
1044,Honor 50 Lite,0.0,0.0,https://www.daraz.com.np/products/honor-50-lite-8gb128gb-667-inches-bezel-less-display-quad-camera-64mp8mp2mp2mp-i119056001-s1032604238.html?search=1,72341,246Impex,variant: 1044,Black,8GB,128GB,"Rs. 27,999",Honor,5,2021,No,Nano,4000 - 4999 mAh,16MP,27999.0
1045,A49 itel 6,5.0,1.0,https://www.daraz.com.np/products/a49-itel-66-hdwaterdrop-lcd-full-screen-2gb-ram-32-gb-romfingerprint-sensor-i119430505-s1032690289.html?search=1,186606,Newage Gadgets And Electronic,variant: 1045,Black,2GB,32GB,"Rs. 11,299",Itel,2,2022,No,Not Specified,4000 - 4999 mAh,5,11299.0
1046,OnePlus 10T 5G,5.0,1.0,https://www.daraz.com.np/products/oneplus-10t-5g-8gb-ram-128gb-rom-moonstone-black-i123044831-s1033433448.html?search=1,12944,ONEPLUS,variant: 1046,Moonstone Black,6GB,128GB,"Rs. 94,999",OnePlus,4,2022,Not Specified,Nano,4000 - 4999 mAh,16MP,94999.0
